Asset,Time,Use
A933901,564,27842.32032394347
A933901,631,28146.918609896107
A933901,725,28562.67776457284
A222472,102,25818.959104516704
A222472,271,26635.0140909243
A222472,452,27443.775057074403
A222472,635,28078.646580286033
A222472,642,28106.655618074783
A776595,122,25846.38462068485
A776595,141,25906.195586796242
A776595,167,25968.340639390026
A776595,179,25991.097982593386
A776595,218,26079.793268924423
A776595,266,26263.310818602782
A776595,267,26265.06138346458
A776595,451,27177.105676460695
A776595,542,27418.97538819895
A776595,597,27548.22542716161
A776595,638,27708.402112016018
A776595,639,27710.44443768811
A776595,639,27711.02795930871
A476143,108,25792.99239240005
A476143,171,25997.51672041997
A476143,269,26456.456475021027
A476143,382,26768.64054204145
A476143,458,26958.5768295464
A476143,505,27145.303748138056
A476143,507,27152.597768395543
A476143,507,27153.181290016142
A476143,631,27599.575329774318
A476143,632,27603.659981118508
A476143,632,27604.243502739107
A219459,138,25959.587815081042
A219459,181,26158.568687705276
A219459,270,26577.5372112953
A219459,411,27036.768726706654
A219459,412,27039.68633480965
A219459,450,27212.40873450693
A219459,451,27215.326342609926
A219459,637,27701.691613379127
A219459,640,27712.19500254991
A975052,127,25908.529673278637
A975052,179,26040.113798723694
A975052,269,26438.36730478246
A975052,455,27116.711188728706
A975052,554,27423.060039543143
A975052,559,27431.52110304183
A975052,561,27439.39864491991
A975052,562,27441.440970592008
A975052,563,27444.650339505304
A975052,638,27697.898722845235
A752931,111,25840.54940447886
A752931,112,25845.217577443655
A752931,112,25845.509338253953
A752931,272,26649.60213143927
A752931,402,27287.97478437449
A752931,453,27487.830939429623
A752931,561,27947.645976461576
A752931,561,27948.521258892473
A752931,636,28280.54506101326
A752931,637,28285.504994788353
A424837,172,26044.19845006789
A424837,181,26070.748683805137
A424837,273,26394.01966161694
A424837,280,26416.48524401
A424837,450,27079.07404420008
A424837,636,27790.678660520465
A039156,103,25778.696112695376
A039156,136,25834.714188272872
A039156,182,26016.18941227914
A039156,274,26437.78378316186
A039156,277,26457.915279072524
A039156,295,26530.56372083709
A039156,457,27175.646872409197
A039156,613,27660.553339126905
A039156,642,27729.700651167877
A039156,643,27733.785302512068
A540416,144,25963.088944804636
A540416,182,26127.350281003233
A540416,258,26482.714947947978
A540416,258,26483.006708758276
A540416,269,26534.64837218128
A540416,454,27426.269408456435
A540416,634,28118.03428967646
A540416,691,28411.837425648017
A540416,714,28451.225135038447
A540416,717,28464.64613231222
A669761,176,26005.10250148776
A669761,271,26350.839061692623
A669761,272,26354.340191416213
A669761,453,26863.754566199073
A669761,627,27588.196658172637
A669761,628,27590.822505465334
A669761,672,27692.647028259846
A669761,690,27749.24862545794
A654525,291,26436.324979110363
A654525,464,27202.78062776705
A654525,524,27482.287484033932
A654525,648,27750.415668699137
A284590,186,26020.56582443363
A284590,205,26108.677589144067
A284590,274,26334.208695505553
A284590,458,27041.145138861146
A284590,642,27610.662240565696
A284590,647,27625.83380270127
A744473,187,26052.65951356657
A744473,187,26054.118317618068
A744473,278,26472.795080397795
A744473,281,26481.54790470678
A744473,543,27405.846151735474
A744473,576,27520.79991099346
A744473,650,27758.876732197823
A229876,191,26091.4637013364
A229876,192,26095.54835268059
A229876,284,26487.09136010247
A229876,331,26678.486451658915
A229876,359,26812.988185206967
A229876,643,27890.46085764288
A319166,142,25807.87219372532
A319166,144,25811.956845069515
A319166,198,25840.257643668563
A319166,287,26052.65951356657
A319166,443,26417.944048061498
A319166,444,26419.694612923293
A319166,472,26493.801858739356
A319166,596,26985.71058490425
A319166,597,26987.752910576346
A319166,624,27072.65530637349
A319166,667,27262.59159387844
A458394,144,25878.186549007492
A458394,144,25878.186549007492
A458394,212,26159.152209325875
A458394,286,26475.129166880193
A458394,287,26475.42092769049
A458394,469,27119.6287968317
A458394,472,27121.0876008832
A458394,504,27252.963487138557
A458394,654,27706.65154715422
A747715,199,26067.539314891845
A747715,282,26476.29621012139
A747715,408,27039.102813189053
A747715,463,27267.25976684323
A747715,492,27339.908208607798
A747715,522,27437.064558437516
A747715,583,27665.805033712295
A747715,646,27760.62729705962
A422889,165,25926.327082706903
A422889,298,26580.746580208597
A422889,478,27393.0086760823
A422889,488,27426.852930077035
A422889,660,28089.441730267114
A422889,661,28092.942859990708
A758774,141,25832.08834098018
A758774,211,26065.496989219748
A758774,266,26295.988029356322
A758774,300,26444.494281798747
A758774,324,26543.401196490267
A758774,489,27057.483744237918
A758774,662,27736.411149804764
A514266,206,26115.679848591255
A514266,206,26115.971609401553
A514266,206,26116.263370211855
A514266,223,26194.16350656181
A514266,283,26446.536607470844
A514266,403,26945.155832272623
A514266,436,27039.68633480965
A514266,467,27157.849462980932
A514266,656,27870.912883352816
A514266,682,27970.111558854634
A514266,717,28096.152228904
A534039,146,25770.52681000699
A534039,317,26077.750943252326
A534039,391,26335.66749955705
A534039,407,26374.17992651658
A534039,425,26427.86391561168
A534039,584,27105.91603874763
A534039,589,27109.41716847122
A813253,210,26006.269544728955
A813253,305,26282.56703208255
A813253,487,26792.856689296306
A813253,488,26794.6072541581
A813253,571,27055.44141856582
A118184,172,25932.74582053349
A118184,307,26376.222252188672
A118184,377,26672.651235452926
A118184,485,27111.75125495362
A118184,547,27305.48043299246
A118184,548,27308.398041095454
A118184,657,27612.121044617194
A118184,670,27647.42410266343
A144126,128,25762.357507318608
A144126,129,25764.399832990704
A144126,159,25851.92807608054
A144126,176,25895.10867600486
A144126,199,25994.30735150668
A144126,200,25997.51672041997
A144126,209,26039.822037913396
A144126,303,26300.364441510814
A144126,408,26702.41083810347
A144126,409,26702.702598913773
A144126,472,26977.833043026163
A144126,484,27026.265337535875
A144126,486,27027.140619966773
A144126,630,27720.656066048592
A144126,630,27721.82310928979
A144126,663,27838.819194219875
A144126,691,27940.35195620409
A144126,701,27979.739665594516
A843715,207,26171.11440254815
A843715,298,26607.880335566446
A843715,490,27542.97373257622
A843715,574,27812.268960482623
A843715,574,27812.268960482623
A843715,667,28191.266253061625
A843715,712,28345.31596089974
A747562,175,25968.632400200328
A747562,204,26107.80230671317
A747562,269,26341.50271576304
A747562,294,26466.959864191806
A747562,306,26474.253884449292
A747562,405,26979.583607887962
A747562,481,27339.616447797496
A747562,669,28032.840133069018
A874059,475,27194.319564268364
A874059,664,27886.667967108988
A874059,697,27970.403319664932
A655761,216,26083.294398648013
A655761,313,26439.242587213357
A655761,487,27185.274979149082
A655761,613,27705.19274310272
A655761,626,27740.787561959256
A655761,628,27747.498060596143
A655761,672,27856.033082027545
A674688,135,25788.907741055857
A674688,183,26010.35419607315
A674688,210,26129.10084586503
A674688,242,26285.484640185543
A674688,242,26285.77640099584
A674688,301,26518.89328842511
A674688,485,27222.036841246812
A674688,672,27889.002053591383
A674688,690,27925.180394068517
A674688,691,27928.68152379211
A791699,253,26116.263370211855
A791699,312,26235.010020003734
A791699,332,26291.02809558123
A791699,426,26857.044067562187
A791699,427,26858.794632423982
A791699,453,26936.40300796364
A791699,491,27067.987133408697
A791699,492,27070.90474151169
A791699,676,27651.80051481792
A791699,676,27652.09227562822
A165158,163,25886.939373316476
A165158,306,26509.848703305826
A165158,490,27192.56899940657
A165158,552,27392.716915271998
A165158,674,27776.090620005492
A957424,213,26076.875660821428
A957424,303,26431.656806145573
A957424,378,26743.840873165995
A957424,485,27135.967402208473
A957424,671,27936.850826480495
A673173,221,26095.54835268059
A673173,318,26434.282653438266
A673173,495,27180.60680618429
A673173,505,27209.782887214235
A402347,153,25836.17299232437
A402347,221,26080.96031216562
A402347,314,26476.29621012139
A402347,497,27350.995119399176
A402347,556,27560.18762038389
A402347,679,27989.6595331447
A402347,718,28135.83169910473
A402347,722,28152.753826102096
A551995,219,26031.36097441471
A551995,311,26313.49367797429
A551995,495,27106.499560368226
A551995,544,27222.620362867412
A551995,591,27317.150865404437
A551995,628,27414.30721523416
A551995,628,27414.598976044457
A551995,631,27422.184757112245
A551995,643,27467.115921898363
A551995,681,27584.987289259345
A758102,245,26188.62005116612
A758102,327,26511.599268167625
A758102,327,26511.891028977923
A758102,437,26865.79689187117
A758102,501,27018.38779565779
A758102,688,27703.150417430625
A758102,721,27857.20012526874
A982850,199,25994.01559069638
A982850,220,26029.318648742614
A982850,222,26031.069213604413
A982850,319,26270.02131723967
A982850,345,26391.102053513947
A982850,462,26892.05536479812
A982850,499,27067.987133408697
A982850,681,27742.246366010753
A982850,681,27743.12164844165
A295819,228,25991.681504213982
A295819,301,26151.27466744779
A295819,304,26160.31925256707
A295819,329,26198.539918716302
A295819,486,26793.731971727204
A295819,497,26826.409182480744
A295819,608,27189.651391303574
A295819,694,27423.35180035344
A295819,694,27423.35180035344
A034766,325,26410.65002780401
A034766,461,27182.065610235786
A034766,480,27267.55152765353
A034766,507,27363.540834242052
A034766,507,27363.540834242052
A034766,507,27363.540834242052
A034766,507,27364.70787748325
A034766,511,27379.295917998224
A034766,654,27593.448352758027
A034766,655,27596.657721671323
A034766,684,27678.058987744873
A286592,330,26459.66584393432
A286592,441,26876.300281041953
A286592,492,27064.777764495404
A286592,510,27138.885010311467
A286592,702,27832.69221720359
A344353,281,26350.54730088232
A344353,327,26532.606046509187
A344353,507,27335.531796453302
A344353,680,28041.0094357574
A344353,692,28093.818142421605
A344353,693,28099.069837006995
A344353,727,28192.141535492523
A344353,730,28204.3954895251
A381390,329,26330.415804971657
A381390,347,26388.47620622125
A381390,510,27082.86693473397
A381390,696,27868.57879687042
A381390,697,27871.496404973415
A168058,153,25778.987873505677
A168058,155,25786.57365457346
A168058,325,26561.782127539132
A168058,483,27267.843288463828
A168058,506,27334.364753212107
A168058,561,27513.797651546276
A168058,640,27819.562980740113
A168058,685,28001.038204746375
A168058,685,28001.329965556677
A966173,223,26071.332205425737
A966173,326,26555.071628902246
A966173,396,26854.126459459192
A966173,479,27117.586471159608
A966173,509,27215.326342609926
A966173,694,27903.298333296058
A966173,694,27904.173615726955
A461519,329,26284.317596944344
A461519,512,27018.38779565779
A461519,694,27692.938789070144
A461519,700,27711.319720119012
A813790,157,25762.649268128906
A813790,158,25766.1503978525
A813790,238,26103.13413374838
A813790,300,26246.972213226014
A813790,303,26255.433276724696
A813790,332,26365.427102207595
A813790,516,26819.698683843857
A813790,652,27396.801566616192
A813790,696,27498.334328600402
A240819,248,26208.168025456183
A240819,288,26356.090756278012
A240819,340,26608.172096376748
A240819,460,26990.67051867934
A240819,516,27280.972524927303
A240819,698,28095.5687072834
A454677,240,26132.310214778325
A454677,330,26516.559201942717
A454677,332,26525.3120262517
A454677,510,27342.53405590049
A454677,594,27662.8874256093
A454677,598,27677.475466124273
A454677,696,28021.461461467337
A171104,179,25782.78076403957
A171104,184,25800.578173467835
A171104,340,25828.587211256585
A171104,520,26471.336276346297
A171104,559,26610.79794366944
A171104,703,27164.26820080752
A092788,203,25943.540970514572
A092788,208,25958.712532650145
A092788,342,26458.207039882822
A092788,367,26596.209903154468
A092788,525,27147.346073810153
A092788,526,27149.680160292548
A092788,528,27151.430725154343
A092788,713,27740.204040338656
A603112,167,25764.108072180403
A603112,185,25835.589470703773
A603112,247,26073.082770287532
A603112,311,26363.3847765355
A603112,344,26463.458734468215
A603112,498,27152.597768395543
A603112,523,27253.838769569455
A603112,602,27498.917850221
A603112,624,27559.31233795299
A603112,692,27804.68317941484
A603112,692,27805.266701035438
A603112,712,27870.621122542518
A894249,230,25950.25146915146
A894249,252,25971.25824749302
A894249,268,26013.855325796743
A894249,279,26031.94449603531
A894249,281,26037.487951430998
A894249,345,26249.014538898107
A894249,389,26396.645508909638
A894249,526,27023.93125105348
A894249,595,27277.76315601401
A894249,708,27762.669622731715
A471149,173,25770.81857081729
A471149,250,26042.73964601639
A471149,341,26439.826108833957
A471149,523,27203.072388577348
A471149,707,27877.623381989702
A580182,170,25771.69385324819
A580182,170,25772.277374868787
A580182,339,26433.69913181767
A580182,340,26436.616739920664
A580182,524,27040.56161724055
A580182,638,27278.34667763461
A580182,638,27279.221960065508
A580182,718,27595.782439240425
A580182,718,27596.36596086102
A580182,726,27629.334932424863
A261582,289,26171.69792416875
A261582,289,26172.57320659965
A261582,340,26280.23294560015
A261582,353,26306.491418527105
A261582,353,26306.491418527105
A261582,511,26640.849307130287
A261582,519,26650.769174680467
A261582,519,26651.06093549077
A261582,617,26857.044067562187
A261582,617,26857.627589182786
A261582,694,27015.470187554794
A186389,351,26512.474550598523
A186389,520,27276.304351962513
A186389,531,27283.0148505994
A186389,533,27289.725349236287
A186389,716,27889.29381440168
A861689,185,25792.700631589752
A861689,185,25792.99239240005
A861689,252,25994.89087312728
A861689,272,26057.035925721062
A861689,273,26059.37001220346
A861689,345,26252.807429432003
A861689,452,26580.4548193983
A861689,523,26795.1907757787
A861689,529,26814.446989258464
A861689,559,26903.4340363998
A861689,581,26952.74161334041
A861689,621,27084.32573878547
A861689,709,27342.242295090193
A409842,255,26011.52123931435
A409842,314,26143.397125569703
A409842,349,26289.277530719435
A409842,491,26888.84599588483
A409842,492,26892.05536479812
A409842,534,27081.408130682474
A409842,536,27081.69989149277
A409842,599,27269.302092515325
A409842,714,27717.738457945597
A447240,354,26509.26518168523
A447240,533,27210.949930455434
A447240,647,27605.702306790605
A447240,679,27762.086101111116
A447240,719,27861.868298233534
A406823,261,26048.866623032678
A406823,531,27181.48208861519
A406823,536,27206.281757490644
